Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Booking_Datetime,Is_Cancelled_Customer,Is_Cancelled_Driver,Is_Incomplete,Region,Country,Is_Cancelled
2025-04-12,18:57:50,T3653555,Completed,C4662517,Auto,Kalkaji,Panipat,,Nan,,Nan,,Nan,1074.0,46.98,4.9,4.2,Upi,2025-04-12T18:57:50.000Z,0,0,0,India,,0
2025-10-16,14:04:29,T4584355,Completed,C1523016,Auto,Vasant Kunj,Dlf Phase 3,,Nan,,Nan,,Nan,81.0,7.7,4.9,4.2,Upi,2025-10-16T14:04:29.000Z,0,0,0,India,,0
2025-09-25,15:45:39,T5800683,Completed,C7266423,Auto,Bhikaji Cama Place,Pataudi Chowk,,Nan,,Nan,,Nan,332.0,3.0,4.9,4.2,Upi,2025-09-25T15:45:39.000Z,0,0,0,India,,0
2025-06-04,14:42:26,T3377039,Completed,C4372460,Auto,Rk Puram,Tagore Garden,,Nan,,Nan,,Nan,204.0,45.09,4.9,4.2,Upi,2025-06-04T14:42:26.000Z,0,0,0,India,,0
2025-05-26,20:33:59,T3496832,Completed,C9847611,Auto,Iffco Chowk,Paharganj,,Nan,,Nan,,Nan,656.0,24.44,4.9,4.2,Upi,2025-05-26T20:33:59.000Z,0,0,0,India,,0
2025-10-07,09:25:56,T9295051,Completed,C5194843,Auto,Sarai Kale Khan,Subhash Chowk,,Nan,,Nan,,Nan,323.0,5.39,4.9,4.2,Upi,2025-10-07T09:25:56.000Z,0,0,0,India,,0
2025-10-19,03:29:28,T5871617,Completed,C5389330,Auto,Panchsheel Park,Aya Nagar,,Nan,,Nan,,Nan,801.0,24.13,4.9,4.2,Upi,2025-10-19T03:29:28.000Z,0,0,0,India,,0
2025-05-29,22:14:02,T3699593,Completed,C9625788,Auto,Paharganj,Greater Kailash,,Nan,,Nan,,Nan,819.0,39.4,4.9,4.2,Upi,2025-05-29T22:14:02.000Z,0,0,0,India,,0
2025-03-27,04:34:30,T7377687,Completed,C9019518,Auto,Ashram,Lok Kalyan Marg,,Nan,,Nan,,Nan,307.0,38.61,4.9,4.2,Upi,2025-03-27T04:34:30.000Z,0,0,0,India,,0
2025-03-11,09:12:05,T5192299,Completed,C7047446,Auto,Botanical Garden,Samaypur Badli,,Nan,,Nan,,Nan,307.0,17.74,4.9,4.2,Upi,2025-03-11T09:12:05.000Z,0,0,0,India,,0
2025-01-22,21:28:29,T2553013,Completed,C5199843,Auto,Kashmere Gate Isbt,Janakpuri,,Nan,,Nan,,Nan,490.0,24.86,4.9,4.2,Upi,2025-01-22T21:28:29.000Z,0,0,0,India,,0
2025-10-17,07:14:07,T2440435,Completed,C8863228,Auto,Tis Hazari,Model Town,,Nan,,Nan,,Nan,90.0,48.04,4.9,4.2,Upi,2025-10-17T07:14:07.000Z,0,0,0,India,,0
2025-08-20,20:04:01,T9814250,Completed,C8220371,Auto,Moti Nagar,Ghaziabad,,Nan,,Nan,,Nan,298.0,45.23,4.9,4.2,Upi,2025-08-20T20:04:01.000Z,0,0,0,India,,0
2025-08-30,01:00:35,T9263352,Completed,C7817816,Auto,Rohini East,Ardee City,,Nan,,Nan,,Nan,894.0,37.66,4.9,4.2,Upi,2025-08-30T01:00:35.000Z,0,0,0,India,,0
2025-05-20,12:31:51,T9928460,Completed,C6381494,Auto,Delhi Gate,Sikanderpur,,Nan,,Nan,,Nan,282.0,16.75,4.9,4.2,Upi,2025-05-20T12:31:51.000Z,0,0,0,India,,0
2025-10-29,02:59:24,T8270142,Completed,C3354499,Auto,South Extension,Gurgaon Sector 56,,Nan,,Nan,,Nan,518.0,41.38,4.9,4.2,Upi,2025-10-29T02:59:24.000Z,0,0,0,India,,0
2025-06-14,21:50:32,T2924864,Completed,C6377651,Auto,Rohini East,Narsinghpur,,Nan,,Nan,,Nan,89.0,29.43,4.9,4.2,Upi,2025-06-14T21:50:32.000Z,0,0,0,India,,0
2025-01-21,19:32:33,T2825248,Completed,C4487916,Auto,Badarpur,Rajiv Chowk,,Nan,,Nan,,Nan,113.0,14.57,4.9,4.2,Upi,2025-01-21T19:32:33.000Z,0,0,0,India,,0
2025-06-07,14:28:08,T4046974,Completed,C1976158,Auto,Ashok Park Main,Mayur Vihar,,Nan,,Nan,,Nan,446.0,15.23,4.9,4.2,Upi,2025-06-07T14:28:08.000Z,0,0,0,India,,0
2025-09-29,18:44:21,T8633993,Completed,C3014075,Auto,Jhilmil,Kanhaiya Nagar,,Nan,,Nan,,Nan,372.0,12.72,4.9,4.2,Upi,2025-09-29T18:44:21.000Z,0,0,0,India,,0
2025-05-18,18:39:31,T9733434,Completed,C1638110,Auto,Noida Film City,Ashok Park Main,,Nan,,Nan,,Nan,661.0,13.44,4.9,4.2,Upi,2025-05-18T18:39:31.000Z,0,0,0,India,,0
2025-06-13,09:10:48,T4174168,Completed,C6239054,Auto,Dwarka Sector 21,Pragati Maidan,,Nan,,Nan,,Nan,443.0,32.8,4.9,4.2,Upi,2025-06-13T09:10:48.000Z,0,0,0,India,,0
2025-11-19,16:59:18,T7797849,Completed,C4630259,Auto,Palam Vihar,Cyber Hub,,Nan,,Nan,,Nan,999.0,13.33,4.9,4.2,Upi,2025-11-19T16:59:18.000Z,0,0,0,India,,0
2025-10-01,16:10:48,T6609725,Completed,C6985093,Auto,Iit Delhi,New Delhi Railway Station,,Nan,,Nan,,Nan,1408.0,43.43,4.9,4.2,Upi,2025-10-01T16:10:48.000Z,0,0,0,India,,0
2025-01-31,18:53:40,T5081331,Completed,C8185989,Auto,Shastri Park,Dilshad Garden,,Nan,,Nan,,Nan,69.0,27.17,4.9,4.2,Upi,2025-01-31T18:53:40.000Z,0,0,0,India,,0
2025-06-11,17:46:19,T3701669,Completed,C4031804,Auto,Lal Quila,Faridabad Sector 15,,Nan,,Nan,,Nan,87.0,35.53,4.9,4.2,Upi,2025-06-11T17:46:19.000Z,0,0,0,India,,0
2025-04-26,09:30:14,T4584512,Completed,C6722650,Auto,Central Secretariat,Greater Kailash,,Nan,,Nan,,Nan,612.0,29.12,4.7,4.9,Upi,2025-04-26T09:30:14.000Z,0,0,0,India,,0
2025-11-16,13:46:31,T4101386,Completed,C2981980,Auto,Vishwavidyalaya,Seelampur,,Nan,,Nan,,Nan,113.0,46.67,4.7,4.9,Upi,2025-11-16T13:46:31.000Z,0,0,0,India,,0
2025-10-27,20:50:31,T5877190,Completed,C2887414,Auto,Mayur Vihar,Chanakyapuri,,Nan,,Nan,,Nan,873.0,33.04,4.7,4.9,Upi,2025-10-27T20:50:31.000Z,0,0,0,India,,0
2025-07-23,14:59:32,T7477784,Completed,C1750942,Auto,Pitampura,Anand Vihar Isbt,,Nan,,Nan,,Nan,598.0,13.35,4.7,4.9,Upi,2025-07-23T14:59:32.000Z,0,0,0,India,,0
2025-12-05,15:55:37,T6618341,Completed,C3703936,Auto,Jhilmil,Rajiv Nagar,,Nan,,Nan,,Nan,783.0,7.34,4.7,4.9,Upi,2025-12-05T15:55:37.000Z,0,0,0,India,,0
2025-01-07,12:08:39,T7819361,Completed,C2263780,Auto,Chhatarpur,Nawada,,Nan,,Nan,,Nan,109.0,37.59,4.7,4.9,Upi,2025-01-07T12:08:39.000Z,0,0,0,India,,0
2025-05-21,17:28:50,T4936449,Completed,C4076853,Auto,Botanical Garden,Vatika Chowk,,Nan,,Nan,,Nan,687.0,41.31,4.7,4.9,Upi,2025-05-21T17:28:50.000Z,0,0,0,India,,0
2025-09-27,05:49:38,T3153633,Completed,C9710512,Auto,Peeragarhi,Ramesh Nagar,,Nan,,Nan,,Nan,391.0,15.55,4.7,4.9,Upi,2025-09-27T05:49:38.000Z,0,0,0,India,,0
2025-11-25,05:39:13,T1788229,Completed,C5382441,Auto,Model Town,Subhash Chowk,,Nan,,Nan,,Nan,218.0,16.28,4.7,4.9,Upi,2025-11-25T05:39:13.000Z,0,0,0,India,,0
2025-12-25,22:32:35,T2119437,Completed,C6367423,Auto,Saket,Model Town,,Nan,,Nan,,Nan,720.0,21.76,4.7,4.9,Upi,2025-12-25T22:32:35.000Z,0,0,0,India,,0
2025-07-05,07:49:03,T9435112,Completed,C8876690,Auto,Rk Puram,Samaypur Badli,,Nan,,Nan,,Nan,435.0,36.71,4.7,4.9,Upi,2025-07-05T07:49:03.000Z,0,0,0,India,,0
2025-04-25,14:42:37,T1910973,Completed,C4775193,Auto,Noida Extension,Badshahpur,,Nan,,Nan,,Nan,589.0,39.03,4.7,4.9,Upi,2025-04-25T14:42:37.000Z,0,0,0,India,,0
2025-09-15,18:39:36,T7896939,Completed,C8483967,Auto,Kherki Daula Toll,Jama Masjid,,Nan,,Nan,,Nan,795.0,38.61,4.7,4.9,Upi,2025-09-15T18:39:36.000Z,0,0,0,India,,0
2025-05-08,10:59:56,T6927525,Completed,C4616455,Auto,Shahdara,Chhatarpur,,Nan,,Nan,,Nan,184.0,29.0,4.7,4.9,Upi,2025-05-08T10:59:56.000Z,0,0,0,India,,0
2025-01-31,16:56:07,T1878452,Completed,C6350629,Auto,Patel Chowk,Gwal Pahari,,Nan,,Nan,,Nan,196.0,22.29,4.7,4.9,Upi,2025-01-31T16:56:07.000Z,0,0,0,India,,0
2025-09-16,21:18:19,T4351860,Completed,C9742543,Auto,Vatika Chowk,Mehrauli,,Nan,,Nan,,Nan,211.0,23.43,4.7,4.9,Upi,2025-09-16T21:18:19.000Z,0,0,0,India,,0
2025-05-31,01:02:03,T6837027,Completed,C8836930,Auto,Pragati Maidan,Aya Nagar,,Nan,,Nan,,Nan,88.0,44.08,4.7,4.9,Upi,2025-05-31T01:02:03.000Z,0,0,0,India,,0
2025-12-24,21:09:50,T6489352,Completed,C2232787,Auto,Saidulajab,Rohini,,Nan,,Nan,,Nan,352.0,37.02,4.7,4.9,Upi,2025-12-24T21:09:50.000Z,0,0,0,India,,0
2025-01-02,13:59:55,T3554342,Completed,C7465600,Auto,Narsinghpur,Botanical Garden,,Nan,,Nan,,Nan,345.0,22.82,4.7,4.9,Upi,2025-01-02T13:59:55.000Z,0,0,0,India,,0
2025-04-19,10:45:14,T4657456,Completed,C6482871,Auto,Paschim Vihar,Indirapuram,,Nan,,Nan,,Nan,284.0,48.67,4.7,4.9,Upi,2025-04-19T10:45:14.000Z,0,0,0,India,,0
2025-09-28,17:04:12,T9587959,Completed,C9904765,Auto,Ghitorni,Sarai Kale Khan,,Nan,,Nan,,Nan,1251.0,11.27,4.7,4.9,Upi,2025-09-28T17:04:12.000Z,0,0,0,India,,0
2025-12-01,13:15:18,T8237158,Completed,C3944999,Auto,Kalkaji,Gtb Nagar,,Nan,,Nan,,Nan,248.0,40.02,4.7,4.9,Upi,2025-12-01T13:15:18.000Z,0,0,0,India,,0
2025-07-15,23:29:34,T7223297,Completed,C7019227,Auto,Kirti Nagar,Chandni Chowk,,Nan,,Nan,,Nan,787.0,49.9,4.7,4.9,Upi,2025-07-15T23:29:34.000Z,0,0,0,India,,0
2025-05-26,11:55:32,T1900564,Completed,C2013331,Auto,Maidan Garhi,Nehru Place,,Nan,,Nan,,Nan,1311.0,12.11,4.7,4.9,Upi,2025-05-26T11:55:32.000Z,0,0,0,India,,0
2025-10-22,17:37:48,T1927417,Completed,C6193783,Auto,Mg Road,Lajpat Nagar,,Nan,,Nan,,Nan,488.0,35.81,4.7,4.9,Upi,2025-10-22T17:37:48.000Z,0,0,0,India,,0
2025-01-22,23:56:25,T4386316,Completed,C7247743,Auto,Shastri Nagar,Paharganj,,Nan,,Nan,,Nan,277.0,29.86,4.7,4.9,Upi,2025-01-22T23:56:25.000Z,0,0,0,India,,0
2025-05-06,12:52:23,T2523904,Completed,C4631835,Auto,Mg Road,Raj Nagar Extension,,Nan,,Nan,,Nan,943.0,18.19,4.7,4.9,Upi,2025-05-06T12:52:23.000Z,0,0,0,India,,0
2025-06-01,20:10:53,T1563604,Completed,C9414711,Auto,Imt Manesar,Sushant Lok,,Nan,,Nan,,Nan,295.0,7.67,4.7,4.9,Upi,2025-06-01T20:10:53.000Z,0,0,0,India,,0
2025-06-10,16:55:04,T4614380,Completed,C8776727,Auto,Jhilmil,Jahangirpuri,,Nan,,Nan,,Nan,239.0,28.2,4.7,4.9,Upi,2025-06-10T16:55:04.000Z,0,0,0,India,,0
2025-10-08,23:46:28,T9463881,Completed,C7556916,Auto,Rohini,Govindpuri,,Nan,,Nan,,Nan,316.0,27.97,4.7,4.9,Upi,2025-10-08T23:46:28.000Z,0,0,0,India,,0
2025-02-11,18:17:18,T9986370,Completed,C6474096,Auto,Maidan Garhi,Dilshad Garden,,Nan,,Nan,,Nan,352.0,47.32,4.7,4.9,Upi,2025-02-11T18:17:18.000Z,0,0,0,India,,0
2025-07-20,15:09:28,T7288559,Completed,C1277313,Auto,Vidhan Sabha,Azadpur,,Nan,,Nan,,Nan,646.0,22.91,4.7,4.9,Upi,2025-07-20T15:09:28.000Z,0,0,0,India,,0
2025-02-25,14:43:47,T4299930,Completed,C6721684,Auto,Moti Nagar,Ardee City,,Nan,,Nan,,Nan,509.0,33.44,4.7,4.9,Upi,2025-02-25T14:43:47.000Z,0,0,0,India,,0
2025-03-02,17:33:18,T8311740,Completed,C8087524,Auto,Dilshad Garden,Gurgaon Sector 29,,Nan,,Nan,,Nan,1162.0,5.59,4.7,4.9,Upi,2025-03-02T17:33:18.000Z,0,0,0,India,,0
2025-11-17,11:31:30,T7315433,Completed,C8538056,Auto,Sushant Lok,Pulbangash,,Nan,,Nan,,Nan,122.0,30.88,4.7,4.9,Upi,2025-11-17T11:31:30.000Z,0,0,0,India,,0
2025-06-29,16:12:14,T3203475,Completed,C6716144,Auto,South Extension,Kashmere Gate,,Nan,,Nan,,Nan,419.0,25.34,4.7,4.9,Upi,2025-06-29T16:12:14.000Z,0,0,0,India,,0
2025-09-03,18:17:20,T5033741,Completed,C2414078,Auto,Cyber Hub,Dwarka Sector 21,,Nan,,Nan,,Nan,287.0,40.58,4.7,4.9,Upi,2025-09-03T18:17:20.000Z,0,0,0,India,,0
2025-10-28,20:41:49,T6522581,Completed,C4061616,Auto,Jahangirpuri,Ashok Vihar,,Nan,,Nan,,Nan,681.0,45.69,4.7,4.9,Upi,2025-10-28T20:41:49.000Z,0,0,0,India,,0
2025-12-25,08:10:48,T6137185,Completed,C2775583,Auto,Udyog Bhawan,Sadar Bazar Gurgaon,,Nan,,Nan,,Nan,1100.0,43.62,4.7,4.9,Upi,2025-12-25T08:10:48.000Z,0,0,0,India,,0
2025-05-03,06:33:30,T2522190,Completed,C5319859,Auto,Palam Vihar,Sohna Road,,Nan,,Nan,,Nan,888.0,37.41,4.7,4.9,Upi,2025-05-03T06:33:30.000Z,0,0,0,India,,0
2025-07-15,10:53:14,T4190165,Completed,C7385374,Auto,Badshahpur,Noida Extension,,Nan,,Nan,,Nan,448.0,33.3,4.7,4.9,Upi,2025-07-15T10:53:14.000Z,0,0,0,India,,0
2025-11-01,18:17:18,T1535888,Completed,C6052304,Auto,Ambience Mall,Akshardham,,Nan,,Nan,,Nan,121.0,22.22,4.7,4.9,Upi,2025-11-01T18:17:18.000Z,0,0,0,India,,0
2025-11-06,19:07:22,T1865535,Completed,C2514577,Auto,Kaushambi,Subhash Nagar,,Nan,,Nan,,Nan,370.0,16.39,4.7,4.9,Upi,2025-11-06T19:07:22.000Z,0,0,0,India,,0
2025-09-16,18:58:16,T6393824,Completed,C7581707,Auto,Connaught Place,Subhash Nagar,,Nan,,Nan,,Nan,598.0,15.03,4.7,4.9,Upi,2025-09-16T18:58:16.000Z,0,0,0,India,,0
2025-09-18,08:22:45,T1704026,Completed,C9125981,Auto,Gtb Nagar,Vinobapuri,,Nan,,Nan,,Nan,251.0,12.68,4.7,4.9,Upi,2025-09-18T08:22:45.000Z,0,0,0,India,,0
2025-06-10,20:38:11,T7300174,Completed,C4314963,Auto,Maidan Garhi,Gurgaon Sector 56,,Nan,,Nan,,Nan,719.0,31.31,4.7,4.9,Upi,2025-06-10T20:38:11.000Z,0,0,0,India,,0
2025-09-20,10:19:27,T7844675,Completed,C5497304,Auto,Qutub Minar,Udyog Vihar,,Nan,,Nan,,Nan,187.0,4.2,4.7,4.9,Upi,2025-09-20T10:19:27.000Z,0,0,0,India,,0
2025-02-07,08:50:51,T4158690,Completed,C4353816,Auto,Laxmi Nagar,Nehru Place,,Nan,,Nan,,Nan,181.0,47.01,4.7,4.9,Upi,2025-02-07T08:50:51.000Z,0,0,0,India,,0
2025-05-01,04:05:47,T3073194,Completed,C7149236,Auto,Shastri Nagar,South Extension,,Nan,,Nan,,Nan,262.0,16.97,4.7,4.9,Upi,2025-05-01T04:05:47.000Z,0,0,0,India,,0
2025-12-11,08:21:25,T8748306,Completed,C6928778,Auto,Noida Film City,Rohini East,,Nan,,Nan,,Nan,129.0,34.38,4.7,4.9,Upi,2025-12-11T08:21:25.000Z,0,0,0,India,,0
2025-09-03,22:31:10,T8791454,Completed,C8259906,Auto,Dwarka Sector 21,Tagore Garden,,Nan,,Nan,,Nan,600.0,4.47,4.7,4.9,Upi,2025-09-03T22:31:10.000Z,0,0,0,India,,0
2025-12-26,11:13:16,T7418103,Completed,C7605798,Auto,Connaught Place,Noida Sector 18,,Nan,,Nan,,Nan,79.0,32.97,4.7,4.9,Upi,2025-12-26T11:13:16.000Z,0,0,0,India,,0
2025-11-25,20:33:57,T8534197,Completed,C7776200,Auto,Vaishali,Tis Hazari,,Nan,,Nan,,Nan,391.0,48.78,4.7,4.9,Upi,2025-11-25T20:33:57.000Z,0,0,0,India,,0
2025-05-21,18:44:58,T5698095,Completed,C9510970,Auto,South Extension,Adarsh Nagar,,Nan,,Nan,,Nan,348.0,21.26,4.7,4.9,Upi,2025-05-21T18:44:58.000Z,0,0,0,India,,0
2025-10-17,19:23:13,T8929142,Completed,C8431713,Auto,Shastri Park,Rohini West,,Nan,,Nan,,Nan,745.0,43.79,4.7,4.9,Upi,2025-10-17T19:23:13.000Z,0,0,0,India,,0
2025-06-02,15:08:40,T1015991,Completed,C6780915,Auto,Ambience Mall,Gtb Nagar,,Nan,,Nan,,Nan,68.0,2.72,4.7,4.9,Upi,2025-06-02T15:08:40.000Z,0,0,0,India,,0
2025-04-14,09:25:40,T9781314,Completed,C3716593,Auto,Dlf Phase 3,Shahdara,,Nan,,Nan,,Nan,1108.0,7.53,4.7,4.9,Upi,2025-04-14T09:25:40.000Z,0,0,0,India,,0
2025-11-16,19:31:26,T1543278,Completed,C4956593,Auto,Vasant Kunj,Chanakyapuri,,Nan,,Nan,,Nan,482.0,17.24,4.7,4.9,Upi,2025-11-16T19:31:26.000Z,0,0,0,India,,0
2025-02-19,19:46:32,T7656460,Completed,C3732235,Auto,Udyog Vihar Phase 4,Shastri Park,,Nan,,Nan,,Nan,139.0,43.44,4.7,4.9,Upi,2025-02-19T19:46:32.000Z,0,0,0,India,,0
2025-04-17,19:35:31,T8064191,Completed,C8883100,Auto,Nawada,Rajiv Chowk,,Nan,,Nan,,Nan,85.0,26.09,4.7,4.9,Upi,2025-04-17T19:35:31.000Z,0,0,0,India,,0
2025-04-13,20:18:02,T3787477,Completed,C8853299,Auto,Meerut,Adarsh Nagar,,Nan,,Nan,,Nan,902.0,43.98,4.7,4.9,Upi,2025-04-13T20:18:02.000Z,0,0,0,India,,0
2025-11-11,17:44:33,T9752771,Completed,C6845682,Auto,Ghaziabad,Sarojini Nagar,,Nan,,Nan,,Nan,685.0,9.17,4.7,4.9,Upi,2025-11-11T17:44:33.000Z,0,0,0,India,,0
2025-03-16,13:57:50,T4946848,Completed,C3437827,Auto,Nehru Place,Jor Bagh,,Nan,,Nan,,Nan,953.0,20.71,4.7,4.9,Upi,2025-03-16T13:57:50.000Z,0,0,0,India,,0
2025-07-31,08:26:06,T2323362,Completed,C9795585,Auto,Chhatarpur,Indraprastha,,Nan,,Nan,,Nan,447.0,41.3,4.7,4.9,Upi,2025-07-31T08:26:06.000Z,0,0,0,India,,0
2025-07-23,12:07:28,T7109076,Completed,C4378110,Auto,Panchsheel Park,Pragati Maidan,,Nan,,Nan,,Nan,136.0,10.62,4.7,4.9,Upi,2025-07-23T12:07:28.000Z,0,0,0,India,,0
2025-10-06,21:53:22,T9756448,Completed,C6952097,Auto,Indraprastha,Panipat,,Nan,,Nan,,Nan,459.0,46.74,5.0,4.9,Upi,2025-10-06T21:53:22.000Z,0,0,0,India,,0
2025-08-12,16:59:05,T6785391,Completed,C3192351,Auto,Sultanpur,Bahadurgarh,,Nan,,Nan,,Nan,328.0,42.66,3.4,4.9,Upi,2025-08-12T16:59:05.000Z,0,0,0,India,,0
2025-01-09,22:02:19,T3597186,Completed,C3819273,Auto,Panipat,Tagore Garden,,Nan,,Nan,,Nan,279.0,43.33,3.8,4.9,Upi,2025-01-09T22:02:19.000Z,0,0,0,India,,0
2025-06-22,11:37:32,T2023370,Completed,C8905593,Auto,South Extension,Okhla,,Nan,,Nan,,Nan,686.0,26.44,4.0,4.9,Upi,2025-06-22T11:37:32.000Z,0,0,0,India,,0
2025-07-10,15:35:17,T8465345,Completed,C1674359,Auto,Govindpuri,Ito,,Nan,,Nan,,Nan,218.0,38.96,3.7,4.9,Upi,2025-07-10T15:35:17.000Z,0,0,0,India,,0
2025-09-14,20:25:06,T1508646,Completed,C6447979,Auto,Chanakyapuri,Sikanderpur,,Nan,,Nan,,Nan,243.0,25.73,3.8,4.9,Upi,2025-09-14T20:25:06.000Z,0,0,0,India,,0
2025-12-22,20:18:54,T7399076,Completed,C1200316,Auto,Bahadurgarh,Vatika Chowk,,Nan,,Nan,,Nan,589.0,35.56,4.9,4.9,Upi,2025-12-22T20:18:54.000Z,0,0,0,India,,0
2025-08-22,16:34:30,T7489020,Completed,C3656604,Auto,Ghitorni Village,Qutub Minar,,Nan,,Nan,,Nan,840.0,10.27,3.1,4.9,Upi,2025-08-22T16:34:30.000Z,0,0,0,India,,0
2025-05-24,11:31:24,T7870625,Completed,C8103364,Auto,Subhash Nagar,Jama Masjid,,Nan,,Nan,,Nan,843.0,41.28,3.9,4.9,Upi,2025-05-24T11:31:24.000Z,0,0,0,India,,0
2025-03-18,15:05:01,T4578057,Completed,C3625838,Auto,Adarsh Nagar,Mg Road,,Nan,,Nan,,Nan,115.0,34.15,3.6,4.9,Upi,2025-03-18T15:05:01.000Z,0,0,0,India,,0
2025-08-18,18:03:31,T6786882,Completed,C1928774,Auto,Shivaji Park,Jahangirpuri,,Nan,,Nan,,Nan,796.0,10.36,3.0,4.9,Upi,2025-08-18T18:03:31.000Z,0,0,0,India,,0
2025-04-20,11:40:02,T2784886,Completed,C3102719,Auto,Ghitorni,Narsinghpur,,Nan,,Nan,,Nan,202.0,26.75,3.5,4.9,Upi,2025-04-20T11:40:02.000Z,0,0,0,India,,0
2025-11-10,19:57:00,T4357456,Completed,C6460100,Auto,Kashmere Gate,Pulbangash,,Nan,,Nan,,Nan,323.0,23.56,3.9,4.9,Upi,2025-11-10T19:57:00.000Z,0,0,0,India,,0
2025-01-16,15:05:01,T1140585,Completed,C8223123,Auto,Rithala,Delhi Gate,,Nan,,Nan,,Nan,376.0,14.09,3.7,4.9,Upi,2025-01-16T15:05:01.000Z,0,0,0,India,,0
2025-05-30,13:09:01,T1689021,Completed,C6373840,Auto,Manesar,Hauz Khas,,Nan,,Nan,,Nan,101.0,39.87,3.4,4.9,Upi,2025-05-30T13:09:01.000Z,0,0,0,India,,0
2025-07-29,15:42:02,T2059426,Completed,C8134546,Auto,Gurgaon Sector 29,Saket,,Nan,,Nan,,Nan,74.0,48.2,3.8,4.9,Upi,2025-07-29T15:42:02.000Z,0,0,0,India,,0
2025-03-19,12:46:10,T7358320,Completed,C3122835,Auto,Huda City Centre,Mayur Vihar,,Nan,,Nan,,Nan,83.0,4.64,5.0,4.9,Upi,2025-03-19T12:46:10.000Z,0,0,0,India,,0
2025-12-04,21:35:42,T8516922,Completed,C6059988,Auto,Badarpur,Mayur Vihar,,Nan,,Nan,,Nan,69.0,27.24,4.0,4.9,Upi,2025-12-04T21:35:42.000Z,0,0,0,India,,0
2025-01-07,18:19:09,T2456513,Completed,C7858497,Auto,Igi Airport,Gurgaon Sector 29,,Nan,,Nan,,Nan,493.0,17.41,4.9,4.9,Upi,2025-01-07T18:19:09.000Z,0,0,0,India,,0
2025-01-31,10:17:42,T5109274,Completed,C8440294,Auto,Dlf Phase 3,Noida Sector 18,,Nan,,Nan,,Nan,332.0,21.16,4.9,4.9,Upi,2025-01-31T10:17:42.000Z,0,0,0,India,,0
2025-03-11,19:47:59,T1888559,Completed,C1052505,Auto,Adarsh Nagar,Mandi House,,Nan,,Nan,,Nan,616.0,10.34,3.7,4.9,Upi,2025-03-11T19:47:59.000Z,0,0,0,India,,0
2025-05-21,19:31:11,T5132097,Completed,C3860960,Auto,Jahangirpuri,Rithala,,Nan,,Nan,,Nan,313.0,42.94,3.3,4.9,Upi,2025-05-21T19:31:11.000Z,0,0,0,India,,0
2025-03-18,00:43:47,T8124914,Completed,C5707477,Auto,Ghaziabad,Mayur Vihar,,Nan,,Nan,,Nan,493.0,13.4,3.9,4.9,Upi,2025-03-18T00:43:47.000Z,0,0,0,India,,0
2025-01-22,18:59:05,T7825600,Completed,C2161236,Auto,Tagore Garden,Ramesh Nagar,,Nan,,Nan,,Nan,417.0,46.86,3.2,4.9,Upi,2025-01-22T18:59:05.000Z,0,0,0,India,,0
2025-02-05,07:05:18,T7641475,Completed,C6339164,Auto,Dwarka Mor,Bhikaji Cama Place,,Nan,,Nan,,Nan,329.0,40.31,3.9,4.9,Upi,2025-02-05T07:05:18.000Z,0,0,0,India,,0
2025-04-04,08:50:17,T7787512,Completed,C4057140,Auto,Inderlok,Iffco Chowk,,Nan,,Nan,,Nan,540.0,48.23,3.8,4.9,Upi,2025-04-04T08:50:17.000Z,0,0,0,India,,0
2025-12-12,17:34:12,T9585349,Completed,C6482448,Auto,Shastri Park,Sikanderpur,,Nan,,Nan,,Nan,1634.0,30.84,3.7,4.9,Upi,2025-12-12T17:34:12.000Z,0,0,0,India,,0
2025-05-25,11:12:48,T6756785,Completed,C7678396,Auto,Ashram,Rohini,,Nan,,Nan,,Nan,247.0,4.54,4.0,4.9,Upi,2025-05-25T11:12:48.000Z,0,0,0,India,,0
2025-03-21,17:51:26,T8137130,Completed,C1298881,Auto,Tagore Garden,Dwarka Mor,,Nan,,Nan,,Nan,221.0,47.98,4.8,4.9,Upi,2025-03-21T17:51:26.000Z,0,0,0,India,,0
2025-04-18,04:31:56,T6778599,Completed,C1852002,Auto,Tilak Nagar,Palam Vihar,,Nan,,Nan,,Nan,972.0,30.24,3.8,4.9,Upi,2025-04-18T04:31:56.000Z,0,0,0,India,,0
2025-02-28,17:39:59,T3516161,Completed,C4233298,Auto,Karkarduma,Lok Kalyan Marg,,Nan,,Nan,,Nan,491.0,35.2,3.8,4.9,Upi,2025-02-28T17:39:59.000Z,0,0,0,India,,0
2025-11-21,18:08:39,T7149946,Completed,C9482463,Auto,Chanakyapuri,Udyog Vihar Phase 4,,Nan,,Nan,,Nan,99.0,3.32,4.9,4.9,Upi,2025-11-21T18:08:39.000Z,0,0,0,India,,0
2025-08-14,10:59:29,T6961536,Completed,C1424117,Auto,Vidhan Sabha,New Delhi Railway Station,,Nan,,Nan,,Nan,191.0,35.13,3.3,4.9,Upi,2025-08-14T10:59:29.000Z,0,0,0,India,,0
2025-04-01,17:05:45,T6038323,Completed,C6489781,Auto,Nehru Place,Delhi Gate,,Nan,,Nan,,Nan,225.0,30.6,5.0,4.9,Upi,2025-04-01T17:05:45.000Z,0,0,0,India,,0
