Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,Booking_Datetime,Is_Cancelled_Customer,Is_Cancelled_Driver,Is_Incomplete,Country,Region
2025-06-09,12:22:47,EU122630,Completed,C3598877,Bike,Manchester,Bristol,,Nan,,Nan,,Nan,551.24,6.82,4.3,3.6,Upi,2025-06-10 12:22:47,0,0,0,Netherlands,Europe
2025-04-20,17:04:24,EU122631,Completed,C7845929,Bike,Berlin,Manchester,,Nan,,Nan,,Nan,1509.1,40.67,4.3,4.5,Upi,2025-04-21 17:04:24,0,0,0,Germany,Europe
2025-06-18,20:07:12,EU122632,Completed,C7289434,Bike,Nice,Barcelona,,Nan,,Nan,,Nan,582.5,46.25,4.3,4.7,Upi,2025-06-19 20:07:12,0,0,0,Netherlands,Europe
2025-11-17,12:20:34,EU122633,Completed,C4646812,Bike,Cologne,Bordeaux,,Nan,,Nan,,Nan,1768.75,6.87,4.3,3.4,Upi,2025-11-18 12:20:34,0,0,0,Germany,Europe
2025-07-31,20:13:58,EU122634,Completed,C1462244,Bike,Lyon,Bordeaux,,Nan,,Nan,,Nan,547.42,43.34,4.3,5.0,Upi,2025-08-01 20:13:58,0,0,0,Austria,Europe
2025-05-20,06:14:23,EU122635,Completed,C8671190,Bike,Birmingham,Lyon,,Nan,,Nan,,Nan,676.84,26.15,4.3,4.7,Upi,2025-05-21 06:14:23,0,0,0,Germany,Europe
2025-07-30,08:40:25,EU122636,Completed,C4712264,Bike,Bristol,Cologne,,Nan,,Nan,,Nan,460.07,29.57,4.3,4.4,Upi,2025-07-31 08:40:25,0,0,0,Germany,Europe
2025-12-08,19:08:44,EU122637,Completed,C8112697,Bike,Cologne,Munich,,Nan,,Nan,,Nan,1265.49,30.43,4.3,4.1,Upi,2025-12-09 19:08:44,0,0,0,Austria,Europe
2025-09-13,22:53:55,EU122638,Completed,C1796514,Bike,Hamburg,Seville,,Nan,,Nan,,Nan,1075.34,54.34,4.3,4.7,Upi,2025-09-14 22:53:55,0,0,0,France,Europe
2025-12-20,08:38:58,EU122639,Completed,C2747322,Bike,Marseille,Paris,,Nan,,Nan,,Nan,1174.35,30.45,4.3,4.1,Upi,2025-12-21 08:38:58,0,0,0,UK,Europe
2025-02-14,21:49:08,EU122640,Completed,C5262031,Bike,London,Nice,,Nan,,Nan,,Nan,879.53,13.28,4.3,4.5,Upi,2025-02-15 21:49:08,0,0,0,France,Europe
2025-09-22,16:34:24,EU122641,Completed,C6937152,Bike,Berlin,Barcelona,,Nan,,Nan,,Nan,2146.19,47.84,4.3,3.8,Upi,2025-09-23 16:34:24,0,0,0,UK,Europe
2025-11-28,19:37:16,EU122642,Completed,C4607485,Bike,Frankfurt,Birmingham,,Nan,,Nan,,Nan,901.55,43.61,4.3,5.0,Upi,2025-11-29 19:37:16,0,0,0,France,Europe
2025-09-24,15:41:17,EU122643,Completed,C3294334,Bike,Leeds,Marseille,,Nan,,Nan,,Nan,148.24,20.91,4.3,4.7,Upi,2025-09-25 15:41:17,0,0,0,France,Europe
2025-11-06,07:38:08,EU122644,Completed,C2077462,Bike,Frankfurt,Leeds,,Nan,,Nan,,Nan,442.32,13.73,4.3,4.1,Upi,2025-11-07 07:38:08,0,0,0,UK,Europe
2025-11-01,18:02:17,EU122645,Completed,C9129708,Bike,Lyon,Seville,,Nan,,Nan,,Nan,202.66,22.08,4.3,4.7,Upi,2025-11-02 18:02:17,0,0,0,Austria,Europe
2025-10-12,20:30:29,EU122646,Completed,C3598145,Bike,Madrid,Berlin,,Nan,,Nan,,Nan,1754.47,55.24,4.3,3.7,Upi,2025-10-13 20:30:29,0,0,0,Austria,Europe
2025-11-16,20:12:36,EU122647,Completed,C7558068,Bike,Paris,Nice,,Nan,,Nan,,Nan,677.33,8.92,4.3,5.0,Upi,2025-11-17 20:12:36,0,0,0,Netherlands,Europe
2025-01-25,16:55:09,EU122648,Completed,C7166938,Bike,Bilbao,Frankfurt,,Nan,,Nan,,Nan,346.41,40.82,4.3,4.7,Upi,2025-01-26 16:55:09,0,0,0,France,Europe
2025-12-01,21:53:30,EU122649,Completed,C9694610,Bike,Paris,Nice,,Nan,,Nan,,Nan,192.45,42.24,4.3,4.5,Upi,2025-12-02 21:53:30,0,0,0,UK,Europe
2025-10-08,16:50:18,EU122650,Completed,C4840685,Bike,Valencia,Birmingham,,Nan,,Nan,,Nan,107.91,40.82,4.3,3.8,Upi,2025-10-09 16:50:18,0,0,0,Netherlands,Europe
2025-12-17,10:16:09,EU122651,Completed,C4092096,Bike,Seville,Valencia,,Nan,,Nan,,Nan,280.49,44.2,4.3,4.4,Upi,2025-12-18 10:16:09,0,0,0,Spain,Europe
2025-12-21,14:58:09,EU122652,Completed,C6230251,Bike,Bristol,Manchester,,Nan,,Nan,,Nan,1150.55,55.01,4.3,4.7,Upi,2025-12-22 14:58:09,0,0,0,Netherlands,Europe
2025-11-13,17:30:47,EU122653,Completed,C6126269,Bike,Paris,Cologne,,Nan,,Nan,,Nan,1345.87,33.18,4.3,4.4,Upi,2025-11-14 17:30:47,0,0,0,UK,Europe
2025-12-19,15:08:26,EU122654,Completed,C9970664,Bike,Barcelona,Seville,,Nan,,Nan,,Nan,450.66,26.1,4.3,3.7,Upi,2025-12-20 15:08:26,0,0,0,Netherlands,Europe
2025-01-05,17:40:19,EU122655,Completed,C2556762,Bike,Lyon,Seville,,Nan,,Nan,,Nan,588.15,14.93,4.3,3.4,Upi,2025-01-06 17:40:19,0,0,0,France,Europe
2025-04-20,11:42:57,EU122656,Completed,C6026222,Bike,Birmingham,Barcelona,,Nan,,Nan,,Nan,1043.52,6.8,4.3,4.4,Upi,2025-04-21 11:42:57,0,0,0,UK,Europe
2025-01-16,16:02:17,EU122657,Completed,C9792645,Bike,Marseille,Bristol,,Nan,,Nan,,Nan,416.99,7.55,4.3,4.7,Upi,2025-01-17 16:02:17,0,0,0,Netherlands,Europe
2025-04-14,18:48:09,EU122658,Completed,C9461519,Bike,Nice,Barcelona,,Nan,,Nan,,Nan,926.83,14.02,4.3,3.3,Upi,2025-04-15 18:48:09,0,0,0,Spain,Europe
2025-01-29,17:18:28,EU122659,Completed,C8686567,Bike,Bristol,Seville,,Nan,,Nan,,Nan,1997.27,17.45,4.3,4.5,Upi,2025-01-30 17:18:28,0,0,0,Germany,Europe
2025-05-07,02:38:21,EU122660,Completed,C1696279,Bike,Paris,Marseille,,Nan,,Nan,,Nan,1050.08,35.24,4.3,4.1,Upi,2025-05-08 02:38:21,0,0,0,Spain,Europe
2025-08-17,10:06:34,EU122661,Completed,C6496094,Bike,Manchester,Cologne,,Nan,,Nan,,Nan,911.53,36.2,4.3,4.1,Upi,2025-08-18 10:06:34,0,0,0,Austria,Europe
2025-05-29,16:48:47,EU122662,Completed,C7472594,Bike,Cologne,Marseille,,Nan,,Nan,,Nan,255.11,10.11,4.3,4.1,Upi,2025-05-30 16:48:47,0,0,0,Germany,Europe
2025-08-24,09:45:40,EU122663,Completed,C3668105,Bike,Leeds,Nice,,Nan,,Nan,,Nan,1341.69,58.84,4.3,4.5,Upi,2025-08-25 09:45:40,0,0,0,Austria,Europe
2025-10-13,14:51:05,EU122664,Completed,C9217699,Bike,Berlin,Munich,,Nan,,Nan,,Nan,2162.74,10.51,4.3,4.1,Upi,2025-10-14 14:51:05,0,0,0,Germany,Europe
2025-06-13,17:48:17,EU122665,Completed,C8760878,Bike,Bilbao,Hamburg,,Nan,,Nan,,Nan,135.94,29.59,4.3,5.0,Upi,2025-06-14 17:48:17,0,0,0,Netherlands,Europe
2025-04-13,18:21:51,EU122666,Completed,C4778536,Bike,Bristol,Frankfurt,,Nan,,Nan,,Nan,601.76,2.88,4.3,3.8,Upi,2025-04-14 18:21:51,0,0,0,Netherlands,Europe
2025-10-06,20:52:59,EU122667,Completed,C3661145,Bike,Valencia,Birmingham,,Nan,,Nan,,Nan,410.16,10.41,4.3,4.5,Upi,2025-10-07 20:52:59,0,0,0,France,Europe
2025-02-16,18:00:43,EU122668,Completed,C3748831,Bike,Nice,Seville,,Nan,,Nan,,Nan,197.56,44.5,4.3,5.0,Upi,2025-02-17 18:00:43,0,0,0,Austria,Europe
2025-04-20,18:14:28,EU122669,Completed,C5813068,Bike,London,Berlin,,Nan,,Nan,,Nan,1638.19,9.18,4.3,4.4,Upi,2025-04-21 18:14:28,0,0,0,Spain,Europe
2025-11-26,21:49:15,EU122670,Completed,C4867277,Bike,Barcelona,Valencia,,Nan,,Nan,,Nan,365.95,31.31,4.3,4.5,Upi,2025-11-27 21:49:15,0,0,0,Austria,Europe
2025-05-23,16:55:34,EU122671,Completed,C9578187,Bike,Valencia,Barcelona,,Nan,,Nan,,Nan,406.25,49.2,4.3,4.4,Upi,2025-05-24 16:55:34,0,0,0,UK,Europe
2025-10-13,05:20:13,EU122672,Completed,C7525452,Bike,Frankfurt,Lyon,,Nan,,Nan,,Nan,1676.75,56.58,4.3,4.7,Upi,2025-10-14 05:20:13,0,0,0,Netherlands,Europe
2025-03-06,12:01:19,EU122673,Completed,C6944947,Bike,Bordeaux,Bristol,,Nan,,Nan,,Nan,758.59,8.84,4.3,3.6,Upi,2025-03-07 12:01:19,0,0,0,UK,Europe
2025-10-20,16:53:45,EU122674,Completed,C8976658,Bike,Bilbao,Bordeaux,,Nan,,Nan,,Nan,1593.27,19.65,4.3,4.0,Upi,2025-10-21 16:53:45,0,0,0,Germany,Europe
2025-11-21,20:51:01,EU122675,Completed,C4459564,Bike,Munich,Valencia,,Nan,,Nan,,Nan,139.2,39.5,4.3,4.7,Upi,2025-11-22 20:51:01,0,0,0,Netherlands,Europe
2025-07-13,15:17:37,EU122676,Completed,C7903696,Bike,Marseille,Cologne,,Nan,,Nan,,Nan,596.36,25.79,4.3,5.0,Upi,2025-07-14 15:17:37,0,0,0,Austria,Europe
2025-07-30,12:42:02,EU122677,Completed,C4617706,Bike,Bristol,Munich,,Nan,,Nan,,Nan,984.67,24.05,4.3,4.4,Upi,2025-07-31 12:42:02,0,0,0,France,Europe
2025-03-08,15:30:22,EU122678,Completed,C9004841,Bike,Munich,Lyon,,Nan,,Nan,,Nan,850.56,30.62,4.3,4.1,Upi,2025-03-09 15:30:22,0,0,0,Austria,Europe
2025-08-08,09:15:42,EU122679,Completed,C8456546,Bike,Seville,Munich,,Nan,,Nan,,Nan,93.51,7.92,4.3,3.8,Upi,2025-08-09 09:15:42,0,0,0,Netherlands,Europe
2025-07-07,07:09:30,EU122680,Completed,C7519031,Bike,Munich,Berlin,,Nan,,Nan,,Nan,359.36,41.69,4.3,3.0,Upi,2025-07-08 07:09:30,0,0,0,Netherlands,Europe
2025-02-14,19:24:05,EU122681,Completed,C7251844,Bike,Lyon,Munich,,Nan,,Nan,,Nan,812.59,16.43,4.3,4.4,Upi,2025-02-15 19:24:05,0,0,0,Germany,Europe
2025-01-09,12:38:00,EU122682,Completed,C8139812,Bike,Seville,Bristol,,Nan,,Nan,,Nan,276.59,30.47,4.3,3.6,Upi,2025-01-10 12:38:00,0,0,0,Spain,Europe
2025-05-21,11:53:03,EU122683,Completed,C8119167,Bike,Lyon,Bilbao,,Nan,,Nan,,Nan,588.86,8.93,4.3,4.7,Upi,2025-05-22 11:53:03,0,0,0,UK,Europe
2025-06-12,20:41:17,EU122684,Completed,C5355511,Bike,Munich,Marseille,,Nan,,Nan,,Nan,553.61,53.07,4.3,3.7,Upi,2025-06-13 20:41:17,0,0,0,Germany,Europe
2025-11-01,09:01:52,EU122685,Completed,C2952834,Bike,Barcelona,Barcelona,,Nan,,Nan,,Nan,366.96,16.23,4.3,3.9,Upi,2025-11-02 09:01:52,0,0,0,Spain,Europe
2025-07-14,17:40:13,EU122686,Completed,C6858502,Bike,Bordeaux,Bordeaux,,Nan,,Nan,,Nan,428.73,35.51,4.3,4.4,Upi,2025-07-15 17:40:13,0,0,0,Germany,Europe
2025-04-23,12:27:40,EU122687,Completed,C9911445,Bike,Leeds,Frankfurt,,Nan,,Nan,,Nan,351.21,7.38,4.3,4.5,Upi,2025-04-24 12:27:40,0,0,0,Spain,Europe
2025-08-06,05:26:16,EU122688,Completed,C5603286,Bike,Bordeaux,Cologne,,Nan,,Nan,,Nan,205.26,63.95,4.3,3.9,Upi,2025-08-07 05:26:16,0,0,0,Germany,Europe
2025-06-30,18:55:39,EU122689,Completed,C9940460,Bike,Berlin,Nice,,Nan,,Nan,,Nan,1021.18,21.21,4.3,3.4,Upi,2025-07-01 18:55:39,0,0,0,Germany,Europe
2025-03-16,16:15:30,EU122690,Completed,C5453098,Bike,Manchester,Seville,,Nan,,Nan,,Nan,232.7,34.92,4.3,4.1,Upi,2025-03-17 16:15:30,0,0,0,Germany,Europe
2025-10-18,17:16:03,EU122691,Completed,C3192025,Bike,Lyon,Cologne,,Nan,,Nan,,Nan,906.17,2.17,4.3,4.7,Upi,2025-10-19 17:16:03,0,0,0,Austria,Europe
2025-06-26,08:32:46,EU122692,Completed,C8436254,Bike,Bilbao,Bilbao,,Nan,,Nan,,Nan,1209.45,30.83,4.3,3.4,Upi,2025-06-27 08:32:46,0,0,0,Spain,Europe
2025-01-24,12:35:10,EU122693,Completed,C5847019,Bike,Paris,Manchester,,Nan,,Nan,,Nan,763.39,6.77,4.3,5.0,Upi,2025-01-25 12:35:10,0,0,0,Austria,Europe
2025-11-02,17:39:37,EU122694,Completed,C6757151,Bike,Bordeaux,Marseille,,Nan,,Nan,,Nan,1201.49,30.63,4.3,3.4,Upi,2025-11-03 17:39:37,0,0,0,Spain,Europe
2025-04-22,11:42:10,EU122695,Completed,C7454204,Bike,Leeds,Munich,,Nan,,Nan,,Nan,527.17,57.35,4.3,4.4,Upi,2025-04-23 11:42:10,0,0,0,Spain,Europe
2025-12-20,17:43:54,EU122696,Completed,C6903023,Bike,Bristol,Bristol,,Nan,,Nan,,Nan,213.14,24.8,4.3,3.6,Upi,2025-12-21 17:43:54,0,0,0,Spain,Europe
2025-10-22,21:09:11,EU122697,Completed,C2151092,Bike,Marseille,Birmingham,,Nan,,Nan,,Nan,372.78,7.09,4.3,4.7,Upi,2025-10-23 21:09:11,0,0,0,Germany,Europe
2025-06-23,07:57:32,EU122698,Completed,C5568781,Bike,Seville,Leeds,,Nan,,Nan,,Nan,769.63,6.62,4.3,4.5,Upi,2025-06-24 07:57:32,0,0,0,Netherlands,Europe
2025-04-06,12:37:02,EU122699,Completed,C9480731,Bike,Barcelona,Hamburg,,Nan,,Nan,,Nan,1073.67,21.39,4.3,4.5,Upi,2025-04-07 12:37:02,0,0,0,Netherlands,Europe
2025-05-22,17:08:31,EU122700,Completed,C3613987,Bike,Hamburg,Bilbao,,Nan,,Nan,,Nan,433.88,24.0,4.3,4.5,Upi,2025-05-23 17:08:31,0,0,0,Spain,Europe
2025-07-17,05:25:31,EU122701,Completed,C2226903,Bike,Bilbao,Madrid,,Nan,,Nan,,Nan,69.31,40.04,4.3,4.5,Upi,2025-07-18 05:25:31,0,0,0,UK,Europe
2025-05-11,10:37:09,EU122702,Completed,C8155669,Bike,London,Bilbao,,Nan,,Nan,,Nan,574.9,5.17,4.3,3.7,Upi,2025-05-12 10:37:09,0,0,0,Germany,Europe
2025-05-05,17:43:15,EU122703,Completed,C4410952,Bike,Bilbao,Nice,,Nan,,Nan,,Nan,118.81,50.02,4.3,3.9,Upi,2025-05-06 17:43:15,0,0,0,Germany,Europe
2025-06-12,17:28:46,EU122704,Completed,C9772554,Bike,Leeds,Paris,,Nan,,Nan,,Nan,127.45,30.76,4.3,4.5,Upi,2025-06-13 17:28:46,0,0,0,Netherlands,Europe
2025-12-03,19:32:48,EU122705,Completed,C3083526,Bike,Frankfurt,London,,Nan,,Nan,,Nan,167.04,17.59,4.3,4.4,Upi,2025-12-04 19:32:48,0,0,0,Germany,Europe
2025-11-27,13:50:50,EU122706,Completed,C4530637,Bike,Barcelona,Munich,,Nan,,Nan,,Nan,1146.92,14.11,4.3,4.4,Upi,2025-11-28 13:50:50,0,0,0,Germany,Europe
2025-07-29,01:05:20,EU122707,Completed,C9945816,Bike,Lyon,Lyon,,Nan,,Nan,,Nan,858.51,41.36,4.3,3.4,Upi,2025-07-30 01:05:20,0,0,0,France,Europe
2025-12-18,10:11:46,EU122708,Completed,C7156994,Bike,Frankfurt,Valencia,,Nan,,Nan,,Nan,358.24,11.8,4.3,4.7,Upi,2025-12-19 10:11:46,0,0,0,Spain,Europe
2025-07-18,11:56:14,EU122709,Completed,C6100088,Bike,Bristol,Birmingham,,Nan,,Nan,,Nan,657.42,65.58,4.3,5.0,Upi,2025-07-19 11:56:14,0,0,0,Germany,Europe
2025-09-30,22:15:05,EU122710,Completed,C9846698,Bike,Paris,Munich,,Nan,,Nan,,Nan,178.69,31.52,4.3,3.9,Upi,2025-10-01 22:15:05,0,0,0,Austria,Europe
2025-11-15,22:12:12,EU122711,Completed,C9380811,Bike,Valencia,Leeds,,Nan,,Nan,,Nan,713.05,12.38,4.3,4.1,Upi,2025-11-16 22:12:12,0,0,0,Netherlands,Europe
2025-05-31,17:31:11,EU122712,Completed,C5668393,Bike,Bordeaux,Paris,,Nan,,Nan,,Nan,597.33,35.49,4.3,4.1,Upi,2025-06-01 17:31:11,0,0,0,Spain,Europe
2025-02-14,18:51:59,EU122713,Completed,C7220815,Bike,Marseille,Frankfurt,,Nan,,Nan,,Nan,434.64,16.01,4.3,3.1,Upi,2025-02-15 18:51:59,0,0,0,Austria,Europe
2025-05-30,01:41:55,EU122714,Completed,C3166916,Bike,Paris,Bristol,,Nan,,Nan,,Nan,259.04,22.47,4.3,4.1,Upi,2025-05-31 01:41:55,0,0,0,UK,Europe
2025-11-15,12:14:44,EU122715,Completed,C1985642,Bike,Bristol,Paris,,Nan,,Nan,,Nan,950.23,8.17,4.3,3.6,Upi,2025-11-16 12:14:44,0,0,0,Germany,Europe
2025-01-02,11:43:38,EU122716,Completed,C4943398,Bike,Berlin,London,,Nan,,Nan,,Nan,148.71,27.12,4.3,5.0,Upi,2025-01-03 11:43:38,0,0,0,France,Europe
2025-02-27,10:48:45,EU122717,Completed,C7135536,Bike,Nice,Cologne,,Nan,,Nan,,Nan,259.22,21.32,4.3,4.1,Upi,2025-02-28 10:48:45,0,0,0,Spain,Europe
2025-07-11,12:14:30,EU122718,Completed,C5757300,Bike,London,Hamburg,,Nan,,Nan,,Nan,159.69,19.69,4.3,3.6,Upi,2025-07-12 12:14:30,0,0,0,Austria,Europe
2025-10-09,22:01:51,EU122719,Completed,C4132958,Bike,Berlin,Frankfurt,,Nan,,Nan,,Nan,1025.09,14.91,4.3,5.0,Upi,2025-10-10 22:01:51,0,0,0,UK,Europe
2025-08-18,05:25:02,EU122720,Completed,C5625945,Bike,Hamburg,Hamburg,,Nan,,Nan,,Nan,741.28,13.13,4.3,3.2,Upi,2025-08-19 05:25:02,0,0,0,Netherlands,Europe
2025-11-06,10:26:30,EU122721,Completed,C7996391,Bike,Cologne,Paris,,Nan,,Nan,,Nan,669.16,4.85,4.3,4.1,Upi,2025-11-07 10:26:30,0,0,0,UK,Europe
2025-04-21,18:11:24,EU122722,Completed,C5990536,Bike,Frankfurt,Bordeaux,,Nan,,Nan,,Nan,802.31,22.03,4.3,3.9,Upi,2025-04-22 18:11:24,0,0,0,Netherlands,Europe
2025-12-20,09:41:45,EU122723,Completed,C7524597,Bike,Madrid,Madrid,,Nan,,Nan,,Nan,234.38,64.38,4.3,3.4,Upi,2025-12-21 09:41:45,0,0,0,Germany,Europe
2025-01-21,13:32:35,EU122724,Completed,C2249529,Bike,Barcelona,Paris,,Nan,,Nan,,Nan,579.92,8.57,4.3,3.2,Upi,2025-01-22 13:32:35,0,0,0,Spain,Europe
2025-01-07,21:09:58,EU122725,Completed,C6893634,Bike,Bordeaux,Frankfurt,,Nan,,Nan,,Nan,707.64,26.14,4.3,4.7,Upi,2025-01-08 21:09:58,0,0,0,France,Europe
2025-05-22,11:01:34,EU122726,Completed,C3374694,Bike,Bordeaux,Birmingham,,Nan,,Nan,,Nan,362.66,22.85,4.3,4.7,Upi,2025-05-23 11:01:34,0,0,0,Germany,Europe
2025-10-27,16:00:40,EU122727,Completed,C4612724,Bike,Seville,Cologne,,Nan,,Nan,,Nan,126.67,17.95,4.3,3.4,Upi,2025-10-28 16:00:40,0,0,0,France,Europe
2025-02-19,03:08:18,EU122728,Completed,C1131507,Bike,Munich,Leeds,,Nan,,Nan,,Nan,315.53,6.06,4.3,3.9,Upi,2025-02-20 03:08:18,0,0,0,Germany,Europe
2025-02-07,06:27:10,EU122729,Completed,C8884825,Bike,Bordeaux,Hamburg,,Nan,,Nan,,Nan,284.87,23.26,4.3,4.4,Upi,2025-02-08 06:27:10,0,0,0,UK,Europe
2025-06-19,10:40:04,EU122730,Completed,C8002062,Bike,Birmingham,London,,Nan,,Nan,,Nan,814.11,19.09,4.3,5.0,Upi,2025-06-20 10:40:04,0,0,0,Austria,Europe
2025-02-21,21:08:58,EU122731,Completed,C3130278,Bike,Paris,London,,Nan,,Nan,,Nan,318.05,3.03,4.3,3.9,Upi,2025-02-22 21:08:58,0,0,0,Germany,Europe
2025-07-02,23:26:26,EU122732,Completed,C5982189,Bike,Munich,Valencia,,Nan,,Nan,,Nan,608.63,12.89,4.3,4.4,Upi,2025-07-03 23:26:26,0,0,0,France,Europe
2025-05-27,20:30:54,EU122733,Completed,C6425040,Bike,Madrid,Bristol,,Nan,,Nan,,Nan,61.08,1.71,4.3,3.3,Upi,2025-05-28 20:30:54,0,0,0,Spain,Europe
2025-05-27,05:32:11,EU122734,Completed,C1507932,Bike,Valencia,Birmingham,,Nan,,Nan,,Nan,155.52,54.77,4.3,4.1,Upi,2025-05-28 05:32:11,0,0,0,Netherlands,Europe
2025-08-07,20:59:14,EU122735,Completed,C6935903,Bike,Marseille,Leeds,,Nan,,Nan,,Nan,346.51,15.42,4.3,3.7,Upi,2025-08-08 20:59:14,0,0,0,UK,Europe
2025-09-23,22:41:08,EU122736,Completed,C8111138,Bike,Manchester,Bordeaux,,Nan,,Nan,,Nan,326.81,35.02,4.3,4.4,Upi,2025-09-24 22:41:08,0,0,0,Netherlands,Europe
2025-08-14,10:39:38,EU122737,Completed,C4714202,Bike,Birmingham,Madrid,,Nan,,Nan,,Nan,245.45,11.08,4.3,4.5,Upi,2025-08-15 10:39:38,0,0,0,France,Europe
2025-02-03,09:19:51,EU122738,Completed,C5120189,Bike,Paris,Bordeaux,,Nan,,Nan,,Nan,542.83,49.97,4.3,3.8,Upi,2025-02-04 09:19:51,0,0,0,UK,Europe
2025-01-05,11:28:39,EU122739,Completed,C7787104,Bike,Nice,Valencia,,Nan,,Nan,,Nan,433.59,49.42,4.3,3.4,Upi,2025-01-06 11:28:39,0,0,0,Netherlands,Europe
2025-12-09,20:29:23,EU122740,Completed,C7406561,Bike,Lyon,Bristol,,Nan,,Nan,,Nan,892.47,36.49,4.3,5.0,Upi,2025-12-10 20:29:23,0,0,0,Netherlands,Europe
2025-04-23,17:48:30,EU122741,Completed,C4064638,Bike,Leeds,Madrid,,Nan,,Nan,,Nan,324.86,57.52,4.3,5.0,Upi,2025-04-24 17:48:30,0,0,0,Germany,Europe
2025-05-05,14:15:06,EU122742,Completed,C6293449,Bike,Berlin,Paris,,Nan,,Nan,,Nan,840.27,62.94,4.3,3.2,Upi,2025-05-06 14:15:06,0,0,0,Austria,Europe
2025-02-05,18:42:00,EU122743,Completed,C8721914,Bike,Cologne,Birmingham,,Nan,,Nan,,Nan,646.05,11.5,4.3,4.4,Upi,2025-02-06 18:42:00,0,0,0,Netherlands,Europe
2025-02-22,15:24:05,EU122744,Completed,C7490973,Bike,Birmingham,Paris,,Nan,,Nan,,Nan,295.57,5.56,4.3,4.7,Upi,2025-02-23 15:24:05,0,0,0,Austria,Europe
2025-01-15,06:01:20,EU122745,Completed,C9456132,Bike,Frankfurt,Hamburg,,Nan,,Nan,,Nan,497.82,9.38,4.3,4.1,Upi,2025-01-16 06:01:20,0,0,0,France,Europe
2025-05-01,07:50:16,EU122746,Completed,C6274627,Bike,London,Valencia,,Nan,,Nan,,Nan,779.48,6.22,4.3,4.1,Upi,2025-05-02 07:50:16,0,0,0,Netherlands,Europe
2025-08-30,23:37:25,EU122747,Completed,C2913390,Bike,Bristol,Marseille,,Nan,,Nan,,Nan,461.41,42.82,4.3,4.1,Upi,2025-08-31 23:37:25,0,0,0,France,Europe
2025-09-22,06:14:51,EU122748,Completed,C9029054,Bike,Marseille,Lyon,,Nan,,Nan,,Nan,980.42,42.87,4.3,5.0,Upi,2025-09-23 06:14:51,0,0,0,Germany,Europe
2025-04-08,18:06:55,EU122749,Completed,C8979833,Bike,Bordeaux,Nice,,Nan,,Nan,,Nan,305.99,31.29,4.3,4.4,Upi,2025-04-09 18:06:55,0,0,0,UK,Europe
2025-11-19,18:28:36,EU122750,Completed,C5009523,Bike,Leeds,Seville,,Nan,,Nan,,Nan,565.59,16.48,4.3,3.4,Upi,2025-11-20 18:28:36,0,0,0,Germany,Europe
2025-01-17,20:49:44,EU122751,Completed,C5620213,Bike,Seville,Nice,,Nan,,Nan,,Nan,1196.22,6.2,4.3,4.7,Upi,2025-01-18 20:49:44,0,0,0,Germany,Europe
2025-04-22,12:07:28,EU122752,Completed,C7126782,Bike,Bilbao,Lyon,,Nan,,Nan,,Nan,496.15,10.5,4.3,4.5,Upi,2025-04-23 12:07:28,0,0,0,Netherlands,Europe
2025-01-19,05:37:29,EU122753,Completed,C9605956,Bike,Seville,Marseille,,Nan,,Nan,,Nan,768.61,17.85,4.3,5.0,Upi,2025-01-20 05:37:29,0,0,0,France,Europe
2025-10-08,20:31:21,EU122754,Completed,C8249850,Bike,Birmingham,Bristol,,Nan,,Nan,,Nan,316.32,25.6,4.3,5.0,Upi,2025-10-09 20:31:21,0,0,0,Spain,Europe
2025-04-14,06:47:03,EU122755,Completed,C4139811,Bike,Barcelona,Bristol,,Nan,,Nan,,Nan,297.45,28.11,4.3,4.0,Upi,2025-04-15 06:47:03,0,0,0,Austria,Europe
2025-06-05,20:43:18,EU122756,Completed,C8813232,Bike,Cologne,Bilbao,,Nan,,Nan,,Nan,791.09,37.43,4.3,4.7,Upi,2025-06-06 20:43:18,0,0,0,Spain,Europe
2025-07-09,16:07:57,EU122757,Completed,C4215894,Bike,Barcelona,London,,Nan,,Nan,,Nan,55.42,34.51,4.3,4.5,Upi,2025-07-10 16:07:57,0,0,0,Netherlands,Europe
2025-11-01,19:38:17,EU122758,Completed,C9440396,Bike,Madrid,Madrid,,Nan,,Nan,,Nan,691.51,51.47,4.3,3.1,Upi,2025-11-02 19:38:17,0,0,0,France,Europe
2025-06-14,17:15:20,EU122759,Completed,C7235658,Bike,Madrid,Manchester,,Nan,,Nan,,Nan,858.8,24.48,4.3,4.4,Upi,2025-06-15 17:15:20,0,0,0,Netherlands,Europe
2025-10-27,08:36:47,EU122760,Completed,C3179347,Bike,Manchester,Lyon,,Nan,,Nan,,Nan,287.12,24.73,4.3,3.8,Upi,2025-10-28 08:36:47,0,0,0,Germany,Europe
2025-07-06,05:52:46,EU122761,Completed,C7765065,Bike,Cologne,Cologne,,Nan,,Nan,,Nan,147.09,31.75,4.3,4.7,Upi,2025-07-07 05:52:46,0,0,0,Spain,Europe
2025-03-19,17:03:09,EU122762,Completed,C7934588,Bike,Cologne,London,,Nan,,Nan,,Nan,134.95,46.54,4.3,4.5,Upi,2025-03-20 17:03:09,0,0,0,Netherlands,Europe
